id,amount,updated_at
"00019203",93000,"09/04/2026 22:50:17"
"00019204",71000,"09/04/2026 22:50:17"
"00019205",37000,"09/04/2026 22:50:17"
"00019206",24000,"09/04/2026 22:50:17"
"00019207",68000,"09/04/2026 22:50:17"
"00019208",91000,"09/04/2026 22:50:17"
"00019209",42000,"09/04/2026 22:50:17"
"00019210",53000,"09/04/2026 22:50:17"
"00019211",75000,"09/04/2026 22:50:17"
"00019212",860000,"09/04/2026 22:50:17"
"00019213",45600,"09/04/2026 22:50:17"
"00019214",78900,"09/04/2026 22:50:17"
"00019215",12300,"09/04/2026 22:50:17"
"00019216",85000,"09/04/2026 22:50:17"
"00019217",97000,"09/04/2026 22:50:17"
"00019218",96000,"09/04/2026 22:50:17"
"00019219",85000,"09/04/2026 22:50:17"
"00019220",250000,"09/04/2026 22:50:17"
"00019221",2566000,"09/04/2026 22:50:17"
"00019222",10000,"09/04/2026 22:50:17"
"00019223",15900,"09/04/2026 22:50:17"
"00019224",45000,"09/04/2026 22:50:17"
"00019225",63000,"09/04/2026 22:50:17"
"00019226",58565,"09/04/2026 22:50:17"
"00019227",23000,"09/04/2026 22:50:17"
"00019228",6500000,"09/04/2026 22:50:17"
"00019229",25700,"09/04/2026 22:50:17"
"00019230",8500,"09/04/2026 22:50:17"
"00019231",69300,"09/04/2026 22:50:17"
"00019232",85400,"09/04/2026 22:50:17"
"00019233",96200,"09/04/2026 22:50:17"
"00019234",89000,"09/04/2026 22:50:17"
"00019235",58000,"09/04/2026 22:50:17"
"00019236",47000,"09/04/2026 22:50:17"
"00019237",69400,"09/04/2026 22:50:17"
"00019238",25000,"09/04/2026 22:50:17"
"00019239",36000,"09/04/2026 22:50:17"
"00019240",41000,"09/04/2026 22:50:17"
"00019241",82000,"09/04/2026 22:50:17"
"00019242",93000,"09/04/2026 22:50:17"
"00019243",71000,"09/04/2026 22:50:17"
"00019244",37000,"09/04/2026 22:50:17"
"00019245",24000,"09/04/2026 22:50:17"
"00019246",68000,"09/04/2026 22:50:17"
"00019247",91000,"09/04/2026 22:50:17"
"00019248",42000,"09/04/2026 22:50:17"
"00019249",53000,"09/04/2026 22:50:17"
"00019250",75000,"09/04/2026 22:50:17"
"00019251",860000,"09/04/2026 22:50:17"
"00019252",45600,"09/04/2026 22:50:17"
"00019253",78900,"09/04/2026 22:50:17"
"00019254",12300,"09/04/2026 22:50:17"
"00019255",85000,"09/04/2026 22:50:17"
"00019256",97000,"09/04/2026 22:50:17"
"00019257",96000,"09/04/2026 22:50:17"
"00019258",85000,"09/04/2026 22:50:17"
"00019259",250000,"09/04/2026 22:50:17"
"00019260",2566000,"09/04/2026 22:50:17"
"00019261",10000,"09/04/2026 22:50:17"
"00019262",15900,"09/04/2026 22:50:17"
"00019263",45000,"09/04/2026 22:50:17"
"00019264",63000,"09/04/2026 22:50:17"
"00019265",58565,"09/04/2026 22:50:17"
"00019266",23000,"09/04/2026 22:50:17"
"00019267",6500000,"09/04/2026 22:50:17"
"00019268",25700,"09/04/2026 22:50:17"
"00019269",8500,"09/04/2026 22:50:17"
"00019270",69300,"09/04/2026 22:50:17"
"00019271",85400,"09/04/2026 22:50:17"
"00019272",96200,"09/04/2026 22:50:17"
"00019273",89000,"09/04/2026 22:50:17"
"00019274",58000,"09/04/2026 22:50:17"
"00019275",47000,"09/04/2026 22:50:17"
"00019276",69400,"09/04/2026 22:50:17"
"00019277",25000,"09/04/2026 22:50:17"
"00019278",36000,"09/04/2026 22:50:17"
"00019279",41000,"09/04/2026 22:50:17"
"00019280",250000,"09/04/2026 22:50:17"
"00019281",2566000,"09/04/2026 22:50:17"
"00019282",10000,"09/04/2026 22:50:17"
"00019283",15900,"09/04/2026 22:50:17"
"00019284",45000,"09/04/2026 22:50:17"
"00019285",63000,"09/04/2026 22:50:17"
"00019286",58565,"09/04/2026 22:50:17"
"00019287",23000,"09/04/2026 22:50:17"
"00019288",6500000,"09/04/2026 22:50:17"
"00019289",25700,"09/04/2026 22:50:17"
"00019290",8500,"09/04/2026 22:50:17"
"00019291",69300,"09/04/2026 22:50:17"
"00019292",85400,"09/04/2026 22:50:17"
"00019293",96200,"09/04/2026 22:50:17"
"00019294",89000,"09/04/2026 22:50:17"
"00019295",58000,"09/04/2026 22:50:17"
"00019296",47000,"09/04/2026 22:50:17"
"00019297",69400,"09/04/2026 22:50:17"
"00019298",25000,"09/04/2026 22:50:17"
"00019299",36000,"09/04/2026 22:50:17"
"00019300",41000,"09/04/2026 22:50:17"
"00019301",82000,"09/04/2026 22:50:17"
"00019302",93000,"09/04/2026 22:50:17"
"00019303",71000,"09/04/2026 22:50:17"
"00019304",37000,"09/04/2026 22:50:17"
"00019305",24000,"09/04/2026 22:50:17"
"00019306",68000,"09/04/2026 22:50:17"
"00019307",91000,"09/04/2026 22:50:17"
"00019308",42000,"09/04/2026 22:50:17"
"00019309",53000,"09/04/2026 22:50:17"
"00019310",75000,"09/04/2026 22:50:17"
"00019311",860000,"09/04/2026 22:50:17"
"00019312",45600,"09/04/2026 22:50:17"
"00019313",78900,"09/04/2026 22:50:17"
"00019314",12300,"09/04/2026 22:50:17"
"00019315",85000,"09/04/2026 22:50:17"
"00019316",97000,"09/04/2026 22:50:17"
"00019317",96000,"09/04/2026 22:50:17"
"00019318",85000,"09/04/2026 22:50:17"
"00019319",250000,"09/04/2026 22:50:17"
"00019320",2566000,"09/04/2026 22:50:17"
"00019321",10000,"09/04/2026 22:50:17"
"00019322",15900,"09/04/2026 22:50:17"
"00019323",45000,"09/04/2026 22:50:17"
"00019324",63000,"09/04/2026 22:50:17"
"00019325",58565,"09/04/2026 22:50:17"
"00019326",23000,"09/04/2026 22:50:17"
"00019327",6500000,"09/04/2026 22:50:17"
"00019328",25700,"09/04/2026 22:50:17"
"00019329",8500,"09/04/2026 22:50:17"
"00019330",69300,"09/04/2026 22:50:17"
"00019331",85400,"09/04/2026 22:50:17"
"00019332",96200,"09/04/2026 22:50:17"
"00019333",89000,"09/04/2026 22:50:17"
"00019334",58000,"09/04/2026 22:50:17"
"00019335",47000,"09/04/2026 22:50:17"
"00019336",69400,"09/04/2026 22:50:17"
"00019337",25000,"09/04/2026 22:50:17"
"00019338",36000,"09/04/2026 22:50:17"
"00019339",41000,"09/04/2026 22:50:17"
"00019340",82000,"09/04/2026 22:50:17"
"00019341",93000,"09/04/2026 22:50:17"
"00019342",71000,"09/04/2026 22:50:17"
"00019343",37000,"09/04/2026 22:50:17"
"00019344",24000,"09/04/2026 22:50:17"
"00019345",68000,"09/04/2026 22:50:17"
"00019346",91000,"09/04/2026 22:50:17"
"00019347",42000,"09/04/2026 22:50:17"
"00019348",53000,"09/04/2026 22:50:17"
"00019349",75000,"09/04/2026 22:50:17"
"00019350",860000,"09/04/2026 22:50:17"
"00019351",45600,"09/04/2026 22:50:17"
"00019352",78900,"09/04/2026 22:50:17"
"00019353",12300,"09/04/2026 22:50:17"
"00019354",85000,"09/04/2026 22:50:17"
"00019355",97000,"09/04/2026 22:50:17"
"00019356",96000,"09/04/2026 22:50:17"
"00019357",85000,"09/04/2026 22:50:17"
"00019358",250000,"09/04/2026 22:50:17"
"00019359",2566000,"09/04/2026 22:50:17"
"00019360",10000,"09/04/2026 22:50:17"
"00019361",15900,"09/04/2026 22:50:17"
"00019362",45000,"09/04/2026 22:50:17"
"00019363",63000,"09/04/2026 22:50:17"
"00019364",58565,"09/04/2026 22:50:17"
"00019365",23000,"09/04/2026 22:50:17"
"00019366",6500000,"09/04/2026 22:50:17"
"00019367",25700,"09/04/2026 22:50:17"
"00019368",8500,"09/04/2026 22:50:17"
"00019369",69300,"09/04/2026 22:50:17"
"00019370",85400,"09/04/2026 22:50:17"
"00019371",96200,"09/04/2026 22:50:17"
"00019372",89000,"09/04/2026 22:50:17"
"00019373",58000,"09/04/2026 22:50:17"
"00019374",47000,"09/04/2026 22:50:17"
"00019375",69400,"09/04/2026 22:50:17"
"00019376",25000,"09/04/2026 22:50:17"
"00019377",36000,"09/04/2026 22:50:17"
"00019378",41000,"09/04/2026 22:50:17"
"00019379",250000,"09/04/2026 22:50:17"
"00019380",2566000,"09/04/2026 22:50:17"
"00019381",10000,"09/04/2026 22:50:17"
"00019382",15900,"09/04/2026 22:50:17"
"00019383",45000,"09/04/2026 22:50:17"
"00019384",63000,"09/04/2026 22:50:17"
"00019385",58565,"09/04/2026 22:50:17"
"00019386",23000,"09/04/2026 22:50:17"
"00019387",6500000,"09/04/2026 22:50:17"
"00019388",25700,"09/04/2026 22:50:17"
"00019389",8500,"09/04/2026 22:50:17"
"00019390",69300,"09/04/2026 22:50:17"
"00019391",85400,"09/04/2026 22:50:17"
"00019392",96200,"09/04/2026 22:50:17"
"00019393",89000,"09/04/2026 22:50:17"
"00019394",58000,"09/04/2026 22:50:17"
"00019395",47000,"09/04/2026 22:50:17"
"00019396",69400,"09/04/2026 22:50:17"
"00019397",25000,"09/04/2026 22:50:17"
"00019398",36000,"09/04/2026 22:50:17"
"00019399",41000,"09/04/2026 22:50:17"
"00019400",82000,"09/04/2026 22:50:17"
"00019401",93000,"09/04/2026 22:50:17"
"00019402",71000,"09/04/2026 22:50:17"
"00019403",37000,"09/04/2026 22:50:17"
"00019404",24000,"09/04/2026 22:50:17"
"00019405",68000,"09/04/2026 22:50:17"
"00019406",91000,"09/04/2026 22:50:17"
"00019407",42000,"09/04/2026 22:50:17"
"00019408",53000,"09/04/2026 22:50:17"
"00019409",75000,"09/04/2026 22:50:17"
"00019410",860000,"09/04/2026 22:50:17"
"00019411",45600,"09/04/2026 22:50:17"
"00019412",78900,"09/04/2026 22:50:17"
"00019413",12300,"09/04/2026 22:50:17"
"00019414",85000,"09/04/2026 22:50:17"
"00019415",97000,"09/04/2026 22:50:17"
"00019416",96000,"09/04/2026 22:50:17"
"00019417",85000,"09/04/2026 22:50:17"
"00019418",250000,"09/04/2026 22:50:17"
"00019419",2566000,"09/04/2026 22:50:17"
"00019420",10000,"09/04/2026 22:50:17"
"00019421",15900,"09/04/2026 22:50:17"
"00019422",45000,"09/04/2026 22:50:17"
"00019423",63000,"09/04/2026 22:50:17"
"00019424",58565,"09/04/2026 22:50:17"
"00019425",23000,"09/04/2026 22:50:17"
"00019426",6500000,"09/04/2026 22:50:17"
"00019427",25700,"09/04/2026 22:50:17"
"00019428",8500,"09/04/2026 22:50:17"
"00019429",69300,"09/04/2026 22:50:17"
"00019430",85400,"09/04/2026 22:50:17"
"00019431",96200,"09/04/2026 22:50:17"
"00019432",89000,"09/04/2026 22:50:17"
"00019433",58000,"09/04/2026 22:50:17"
"00019434",47000,"09/04/2026 22:50:17"
"00019435",69400,"09/04/2026 22:50:17"
"00019436",25000,"09/04/2026 22:50:17"
"00019437",36000,"09/04/2026 22:50:17"
"00019438",41000,"09/04/2026 22:50:17"
"00019439",82000,"09/04/2026 22:50:17"
"00019440",93000,"09/04/2026 22:50:17"
"00019441",71000,"09/04/2026 22:50:17"
"00019442",37000,"09/04/2026 22:50:17"
"00019443",24000,"09/04/2026 22:50:17"
"00019444",68000,"09/04/2026 22:50:17"
"00019445",91000,"09/04/2026 22:50:17"
"00019446",42000,"09/04/2026 22:50:17"
"00019447",53000,"09/04/2026 22:50:17"
"00019448",75000,"09/04/2026 22:50:17"
"00019449",860000,"09/04/2026 22:50:17"
"00019450",45600,"09/04/2026 22:50:17"
"00019451",78900,"09/04/2026 22:50:17"
"00019452",12300,"09/04/2026 22:50:17"
"00019453",85000,"09/04/2026 22:50:17"
"00019454",97000,"09/04/2026 22:50:17"
"00019455",96000,"09/04/2026 22:50:17"
"00019456",85000,"09/04/2026 22:50:17"
"00019457",250000,"09/04/2026 22:50:17"
"00019458",2566000,"09/04/2026 22:50:17"
"00019459",10000,"09/04/2026 22:50:17"
"00019460",15900,"09/04/2026 22:50:17"
"00019461",45000,"09/04/2026 22:50:17"
"00019462",63000,"09/04/2026 22:50:17"
"00019463",58565,"09/04/2026 22:50:17"
"00019464",23000,"09/04/2026 22:50:17"
"00019465",6500000,"09/04/2026 22:50:17"
"00019466",25700,"09/04/2026 22:50:17"
"00019467",8500,"09/04/2026 22:50:17"
"00019468",69300,"09/04/2026 22:50:17"
"00019469",85400,"09/04/2026 22:50:17"
"00019470",96200,"09/04/2026 22:50:17"
"00019471",89000,"09/04/2026 22:50:17"
"00019472",58000,"09/04/2026 22:50:17"
"00019473",47000,"09/04/2026 22:50:17"
"00019474",69400,"09/04/2026 22:50:17"
"00019475",25000,"09/04/2026 22:50:17"
"00019476",36000,"09/04/2026 22:50:17"
"00019477",41000,"09/04/2026 22:50:17"
"00019478",250000,"09/04/2026 22:50:17"
"00019479",2566000,"09/04/2026 22:50:17"
"00019480",10000,"09/04/2026 22:50:17"
"00019481",15900,"09/04/2026 22:50:17"
"00019482",45000,"09/04/2026 22:50:17"
"00019483",63000,"09/04/2026 22:50:17"
"00019484",58565,"09/04/2026 22:50:17"
"00019485",23000,"09/04/2026 22:50:17"
"00019486",6500000,"09/04/2026 22:50:17"
"00019487",25700,"09/04/2026 22:50:17"
"00019488",8500,"09/04/2026 22:50:17"
"00019489",69300,"09/04/2026 22:50:17"
"00019490",85400,"09/04/2026 22:50:17"
"00019491",96200,"09/04/2026 22:50:17"
"00019492",89000,"09/04/2026 22:50:17"
"00019493",58000,"09/04/2026 22:50:17"
"00019494",47000,"09/04/2026 22:50:17"
"00019495",69400,"09/04/2026 22:50:17"
"00019496",25000,"09/04/2026 22:50:17"
"00019497",36000,"09/04/2026 22:50:17"
"00019498",41000,"09/04/2026 22:50:17"
"00019499",82000,"09/04/2026 22:50:17"
"00019500",93000,"09/04/2026 22:50:17"
"00019501",71000,"09/04/2026 22:50:17"
"00019502",37000,"09/04/2026 22:50:17"
"00019503",24000,"09/04/2026 22:50:17"
"00019504",68000,"09/04/2026 22:50:17"
"00019505",91000,"09/04/2026 22:50:17"
"00019506",42000,"09/04/2026 22:50:17"
"00019507",53000,"09/04/2026 22:50:17"
"00019508",75000,"09/04/2026 22:50:17"
"00019509",860000,"09/04/2026 22:50:17"
"00019510",45600,"09/04/2026 22:50:17"
"00019511",78900,"09/04/2026 22:50:17"
"00019512",12300,"09/04/2026 22:50:17"
"00019513",85000,"09/04/2026 22:50:17"
"00019514",97000,"09/04/2026 22:50:17"
"00019515",96000,"09/04/2026 22:50:17"
"00019516",85000,"09/04/2026 22:50:17"
"00019517",250000,"09/04/2026 22:50:17"
"00019518",2566000,"09/04/2026 22:50:17"
"00019519",10000,"09/04/2026 22:50:17"
"00019520",15900,"09/04/2026 22:50:17"
"00019521",45000,"09/04/2026 22:50:17"
"00019522",63000,"09/04/2026 22:50:17"
"00019523",58565,"09/04/2026 22:50:17"
"00019524",23000,"09/04/2026 22:50:17"
"00019525",6500000,"09/04/2026 22:50:17"
"00019526",25700,"09/04/2026 22:50:17"
"00019527",8500,"09/04/2026 22:50:17"
"00019528",69300,"09/04/2026 22:50:17"
"00019529",85400,"09/04/2026 22:50:17"
"00019530",96200,"09/04/2026 22:50:17"
"00019531",89000,"09/04/2026 22:50:17"
"00019532",58000,"09/04/2026 22:50:17"
"00019533",47000,"09/04/2026 22:50:17"
"00019534",69400,"09/04/2026 22:50:17"
"00019535",25000,"09/04/2026 22:50:17"
"00019536",36000,"09/04/2026 22:50:17"
"00019537",41000,"09/04/2026 22:50:17"
"00019538",82000,"09/04/2026 22:50:17"
"00019539",93000,"09/04/2026 22:50:17"
"00019540",71000,"09/04/2026 22:50:17"
"00019541",37000,"09/04/2026 22:50:17"
"00019542",24000,"09/04/2026 22:50:17"
"00019543",68000,"09/04/2026 22:50:17"
"00019544",91000,"09/04/2026 22:50:17"
"00019545",42000,"09/04/2026 22:50:17"
"00019546",53000,"09/04/2026 22:50:17"
"00019547",75000,"09/04/2026 22:50:17"
"00019548",860000,"09/04/2026 22:50:17"
"00019549",45600,"09/04/2026 22:50:17"
"00019550",78900,"09/04/2026 22:50:17"
"00019551",12300,"09/04/2026 22:50:17"
"00019552",85000,"09/04/2026 22:50:17"
"00019553",97000,"09/04/2026 22:50:17"
"00019554",96000,"09/04/2026 22:50:17"
"00019555",85000,"09/04/2026 22:50:17"
"00019556",250000,"09/04/2026 22:50:17"
"00019557",2566000,"09/04/2026 22:50:17"
"00019558",10000,"09/04/2026 22:50:17"
"00019559",15900,"09/04/2026 22:50:17"
"00019560",45000,"09/04/2026 22:50:17"
"00019561",63000,"09/04/2026 22:50:17"
"00019562",58565,"09/04/2026 22:50:17"
"00019563",23000,"09/04/2026 22:50:17"
"00019564",6500000,"09/04/2026 22:50:17"
"00019565",25700,"09/04/2026 22:50:17"
"00019566",8500,"09/04/2026 22:50:17"
"00019567",69300,"09/04/2026 22:50:17"
"00019568",85400,"09/04/2026 22:50:17"
"00019569",96200,"09/04/2026 22:50:17"
"00019570",89000,"09/04/2026 22:50:17"
"00019571",58000,"09/04/2026 22:50:17"
"00019572",47000,"09/04/2026 22:50:17"
"00019573",69400,"09/04/2026 22:50:17"
"00019574",25000,"09/04/2026 22:50:17"
"00019575",36000,"09/04/2026 22:50:17"
"00019576",41000,"09/04/2026 22:50:17"
"00019577",250000,"09/04/2026 22:50:17"
"00019578",2566000,"09/04/2026 22:50:17"
"00019579",10000,"09/04/2026 22:50:17"
"00019580",15900,"09/04/2026 22:50:17"
"00019581",45000,"09/04/2026 22:50:17"
"00019582",63000,"09/04/2026 22:50:17"
"00019583",58565,"09/04/2026 22:50:17"
"00019584",23000,"09/04/2026 22:50:17"
"00019585",6500000,"09/04/2026 22:50:17"
"00019586",25700,"09/04/2026 22:50:17"
"00019587",8500,"09/04/2026 22:50:17"
"00019588",69300,"09/04/2026 22:50:17"
"00019589",85400,"09/04/2026 22:50:17"
"00019590",96200,"09/04/2026 22:50:17"
"00019591",89000,"09/04/2026 22:50:17"
"00019592",58000,"09/04/2026 22:50:17"
"00019593",47000,"09/04/2026 22:50:17"
"00019594",69400,"09/04/2026 22:50:17"
"00019595",25000,"09/04/2026 22:50:17"
"00019596",36000,"09/04/2026 22:50:17"
"00019597",41000,"09/04/2026 22:50:17"
"00019598",82000,"09/04/2026 22:50:17"
"00019599",93000,"09/04/2026 22:50:17"
"00019600",71000,"09/04/2026 22:50:17"
"00019601",37000,"09/04/2026 22:50:17"
"00019602",24000,"09/04/2026 22:50:17"
"00019603",68000,"09/04/2026 22:50:17"
"00019604",91000,"09/04/2026 22:50:17"
"00019605",42000,"09/04/2026 22:50:17"
"00019606",53000,"09/04/2026 22:50:17"
"00019607",75000,"09/04/2026 22:50:17"
"00019608",860000,"09/04/2026 22:50:17"
"00019609",45600,"09/04/2026 22:50:17"
"00019610",78900,"09/04/2026 22:50:17"
"00019611",12300,"09/04/2026 22:50:17"
"00019612",85000,"09/04/2026 22:50:17"
"00019613",97000,"09/04/2026 22:50:17"
"00019614",96000,"09/04/2026 22:50:17"
"00019615",85000,"09/04/2026 22:50:17"
"00019616",250000,"09/04/2026 22:50:17"
"00019617",2566000,"09/04/2026 22:50:17"
"00019618",10000,"09/04/2026 22:50:17"
"00019619",15900,"09/04/2026 22:50:17"
"00019620",45000,"09/04/2026 22:50:17"
"00019621",63000,"09/04/2026 22:50:17"
"00019622",58565,"09/04/2026 22:50:17"
"00019623",23000,"09/04/2026 22:50:17"
"00019624",6500000,"09/04/2026 22:50:17"
"00019625",25700,"09/04/2026 22:50:17"
"00019626",8500,"09/04/2026 22:50:17"
"00019627",69300,"09/04/2026 22:50:17"
"00019628",85400,"09/04/2026 22:50:17"
"00019629",96200,"09/04/2026 22:50:17"
"00019630",89000,"09/04/2026 22:50:17"
"00019631",58000,"09/04/2026 22:50:17"
"00019632",47000,"09/04/2026 22:50:17"
"00019633",69400,"09/04/2026 22:50:17"
"00019634",25000,"09/04/2026 22:50:17"
"00019635",36000,"09/04/2026 22:50:17"
"00019636",41000,"09/04/2026 22:50:17"
"00019637",82000,"09/04/2026 22:50:17"
"00019638",93000,"09/04/2026 22:50:17"
"00019639",71000,"09/04/2026 22:50:17"
"00019640",37000,"09/04/2026 22:50:17"
"00019641",24000,"09/04/2026 22:50:17"
"00019642",68000,"09/04/2026 22:50:17"
"00019643",91000,"09/04/2026 22:50:17"
"00019644",42000,"09/04/2026 22:50:17"
"00019645",53000,"09/04/2026 22:50:17"
"00019646",75000,"09/04/2026 22:50:17"
"00019647",860000,"09/04/2026 22:50:17"
"00019648",45600,"09/04/2026 22:50:17"
"00019649",78900,"09/04/2026 22:50:17"
"00019650",12300,"09/04/2026 22:50:17"
"00019651",85000,"09/04/2026 22:50:17"
"00019652",97000,"09/04/2026 22:50:17"
"00019653",96000,"09/04/2026 22:50:17"
"00019654",85000,"09/04/2026 22:50:17"
"00019655",250000,"09/04/2026 22:50:17"
"00019656",2566000,"09/04/2026 22:50:17"
"00019657",10000,"09/04/2026 22:50:17"
"00019658",15900,"09/04/2026 22:50:17"
"00019659",45000,"09/04/2026 22:50:17"
"00019660",63000,"09/04/2026 22:50:17"
"00019661",58565,"09/04/2026 22:50:17"
"00019662",23000,"09/04/2026 22:50:17"
"00019663",6500000,"09/04/2026 22:50:17"
"00019664",25700,"09/04/2026 22:50:17"
"00019665",8500,"09/04/2026 22:50:17"
"00019666",69300,"09/04/2026 22:50:17"
"00019667",85400,"09/04/2026 22:50:17"
"00019668",96200,"09/04/2026 22:50:17"
"00019669",89000,"09/04/2026 22:50:17"
"00019670",58000,"09/04/2026 22:50:17"
"00019671",47000,"09/04/2026 22:50:17"
"00019672",69400,"09/04/2026 22:50:17"
"00019673",25000,"09/04/2026 22:50:17"
"00019674",36000,"09/04/2026 22:50:17"
"00019675",41000,"09/04/2026 22:50:17"
"00019676",250000,"09/04/2026 22:50:17"
"00019677",2566000,"09/04/2026 22:50:17"
"00019678",10000,"09/04/2026 22:50:17"
"00019679",15900,"09/04/2026 22:50:17"
"00019680",45000,"09/04/2026 22:50:17"
"00019681",63000,"09/04/2026 22:50:17"
"00019682",58565,"09/04/2026 22:50:17"
"00019683",23000,"09/04/2026 22:50:17"
"00019684",6500000,"09/04/2026 22:50:17"
"00019685",25700,"09/04/2026 22:50:17"
"00019686",8500,"09/04/2026 22:50:17"
"00019687",69300,"09/04/2026 22:50:17"
"00019688",85400,"09/04/2026 22:50:17"
"00019689",96200,"09/04/2026 22:50:17"
"00019690",89000,"09/04/2026 22:50:17"
"00019691",58000,"09/04/2026 22:50:17"
"00019692",47000,"09/04/2026 22:50:17"
"00019693",69400,"09/04/2026 22:50:17"
"00019694",25000,"09/04/2026 22:50:17"
"00019695",36000,"09/04/2026 22:50:17"
"00019696",41000,"09/04/2026 22:50:17"
"00019697",82000,"09/04/2026 22:50:17"
"00019698",93000,"09/04/2026 22:50:17"
"00019699",71000,"09/04/2026 22:50:17"
"00019700",37000,"09/04/2026 22:50:17"
"00019701",24000,"09/04/2026 22:50:17"
"00019702",68000,"09/04/2026 22:50:17"
"00019703",91000,"09/04/2026 22:50:17"
"00019704",42000,"09/04/2026 22:50:17"
"00019705",53000,"09/04/2026 22:50:17"
"00019706",75000,"09/04/2026 22:50:17"
"00019707",860000,"09/04/2026 22:50:17"
"00019708",45600,"09/04/2026 22:50:17"
"00019709",78900,"09/04/2026 22:50:17"
"00019710",12300,"09/04/2026 22:50:17"
"00019711",85000,"09/04/2026 22:50:17"
"00019712",97000,"09/04/2026 22:50:17"
"00019713",96000,"09/04/2026 22:50:17"
"00019714",85000,"09/04/2026 22:50:17"
"00019715",250000,"09/04/2026 22:50:17"
"00019716",2566000,"09/04/2026 22:50:17"
"00019717",10000,"09/04/2026 22:50:17"
"00019718",15900,"09/04/2026 22:50:17"
"00019719",45000,"09/04/2026 22:50:17"
"00019720",63000,"09/04/2026 22:50:17"
"00019721",58565,"09/04/2026 22:50:17"
"00019722",23000,"09/04/2026 22:50:17"
"00019723",6500000,"09/04/2026 22:50:17"
"00019724",25700,"09/04/2026 22:50:17"
"00019725",8500,"09/04/2026 22:50:17"
"00019726",69300,"09/04/2026 22:50:17"
"00019727",85400,"09/04/2026 22:50:17"
"00019728",96200,"09/04/2026 22:50:17"
"00019729",89000,"09/04/2026 22:50:17"
"00019730",58000,"09/04/2026 22:50:17"
"00019731",47000,"09/04/2026 22:50:17"
"00019732",69400,"09/04/2026 22:50:17"
"00019733",25000,"09/04/2026 22:50:17"
"00019734",36000,"09/04/2026 22:50:17"
"00019735",41000,"09/04/2026 22:50:17"
"00019736",82000,"09/04/2026 22:50:17"
"00019737",93000,"09/04/2026 22:50:17"
"00019738",71000,"09/04/2026 22:50:17"
"00019739",37000,"09/04/2026 22:50:17"
"00019740",24000,"09/04/2026 22:50:17"
"00019741",68000,"09/04/2026 22:50:17"
"00019742",91000,"09/04/2026 22:50:17"
"00019743",42000,"09/04/2026 22:50:17"
"00019744",53000,"09/04/2026 22:50:17"
"00019745",75000,"09/04/2026 22:50:17"
"00019746",860000,"09/04/2026 22:50:17"
"00019747",45600,"09/04/2026 22:50:17"
"00019748",78900,"09/04/2026 22:50:17"
"00019749",12300,"09/04/2026 22:50:17"
"00019750",85000,"09/04/2026 22:50:17"
"00019751",97000,"09/04/2026 22:50:17"
"00019752",96000,"09/04/2026 22:50:17"
"00019753",85000,"09/04/2026 22:50:17"
"00019754",250000,"09/04/2026 22:50:17"
"00019755",2566000,"09/04/2026 22:50:17"
"00019756",10000,"09/04/2026 22:50:17"
"00019757",15900,"09/04/2026 22:50:17"
"00019758",45000,"09/04/2026 22:50:17"
"00019759",63000,"09/04/2026 22:50:17"
"00019760",58565,"09/04/2026 22:50:17"
"00019761",23000,"09/04/2026 22:50:17"
"00019762",6500000,"09/04/2026 22:50:17"
"00019763",25700,"09/04/2026 22:50:17"
"00019764",8500,"09/04/2026 22:50:17"
"00019765",69300,"09/04/2026 22:50:17"
"00019766",85400,"09/04/2026 22:50:17"
"00019767",96200,"09/04/2026 22:50:17"
"00019768",89000,"09/04/2026 22:50:17"
"00019769",58000,"09/04/2026 22:50:17"
"00019770",47000,"09/04/2026 22:50:17"
"00019771",69400,"09/04/2026 22:50:17"
"00019772",25000,"09/04/2026 22:50:17"
"00019773",36000,"09/04/2026 22:50:17"
"00019774",41000,"09/04/2026 22:50:17"
"00019775",250000,"09/04/2026 22:50:17"
"00019776",2566000,"09/04/2026 22:50:17"
"00019777",10000,"09/04/2026 22:50:17"
"00019778",15900,"09/04/2026 22:50:17"
"00019779",45000,"09/04/2026 22:50:17"
"00019780",63000,"09/04/2026 22:50:17"
"00019781",58565,"09/04/2026 22:50:17"
"00019782",23000,"09/04/2026 22:50:17"
"00019783",6500000,"09/04/2026 22:50:17"
"00019784",25700,"09/04/2026 22:50:17"
"00019785",8500,"09/04/2026 22:50:17"
"00019786",69300,"09/04/2026 22:50:17"
"00019787",85400,"09/04/2026 22:50:17"
"00019788",96200,"09/04/2026 22:50:17"
"00019789",89000,"09/04/2026 22:50:17"
"00019790",58000,"09/04/2026 22:50:17"
"00019791",47000,"09/04/2026 22:50:17"
"00019792",69400,"09/04/2026 22:50:17"
"00019793",25000,"09/04/2026 22:50:17"
"00019794",36000,"09/04/2026 22:50:17"
"00019795",41000,"09/04/2026 22:50:17"
"00019796",82000,"09/04/2026 22:50:17"
"00019797",93000,"09/04/2026 22:50:17"
"00019798",71000,"09/04/2026 22:50:17"
"00019799",37000,"09/04/2026 22:50:17"
"00019800",24000,"09/04/2026 22:50:17"
"00019801",68000,"09/04/2026 22:50:17"
"00019802",91000,"09/04/2026 22:50:17"
"00019803",42000,"09/04/2026 22:50:17"
"00019804",53000,"09/04/2026 22:50:17"
"00019805",75000,"09/04/2026 22:50:17"
"00019806",860000,"09/04/2026 22:50:17"
"00019807",45600,"09/04/2026 22:50:17"
"00019808",78900,"09/04/2026 22:50:17"
